,1,3,5
488,tv,Here's when all 28 new Lifetime Christmas movies will air,https://assets.msn.com/labs/mind/AAGb7sr.html
489,lifestyle,45 Dog Costumes That Get Your Pup In On the Halloween Fun,https://assets.msn.com/labs/mind/AAAGH45.html
490,lifestyle,"Your Biggest Appliance Questions, Answered",https://assets.msn.com/labs/mind/AAGKDyi.html
491,sports,NFL rushing title likely to go down to the wire,https://assets.msn.com/labs/mind/AAJl4M8.html
492,movies,"6 of the best and 6 of the worst movies released this year, so far",https://assets.msn.com/labs/mind/AAFfBYF.html
493,sports,Do the Lakers have enough shooters to contend for an NBA title?,https://assets.msn.com/labs/mind/AAISxq6.html
494,news,Voting by mail could come to D.C. under new bill,https://assets.msn.com/labs/mind/AACny2U.html
495,movies,Trailer - Harriet,https://assets.msn.com/labs/mind/AAENS65.html
496,lifestyle,Most popular baby names in America,https://assets.msn.com/labs/mind/AABbEKL.html
497,sports,Execution-style murder in Iron Range woods draws life term for shooter,https://assets.msn.com/labs/mind/AAJwplz.html
498,video,This Park In America Has Cacti So Big Birds Live In Them,https://assets.msn.com/labs/mind/AAI3adG.html
499,music,Katy Perry's biggest career moments,https://assets.msn.com/labs/mind/AAF4Fri.html
500,health,Doing the Same Workout Over and Over May Be Why You're Not Losing Weight,https://assets.msn.com/labs/mind/AAGeEei.html
501,sports,"NFL Rumors: Why Josh Gordon Fell Out Of Favor, Was Released By Patriots",https://assets.msn.com/labs/mind/AAJJalm.html
502,autos,1988 Pontiac Fiero Transformed Into An Extreme Custom Supercar,https://assets.msn.com/labs/mind/AAHfS76.html
503,news,Monument Circle will become a big movie screen with lights Saturday. Here's how it works.,https://assets.msn.com/labs/mind/AAJWEAB.html
504,lifestyle,How to Revamp Your Fall Wardrobe on a Strict Budget,https://assets.msn.com/labs/mind/AAHxKk5.html
505,lifestyle,Stop saying this to single people,https://assets.msn.com/labs/mind/AAEzsD3.html
506,music,15 Groundbreaking Female Rappers Who Changed The Industry,https://assets.msn.com/labs/mind/AAE5TUx.html
507,finance,We're on the brink of the first new treatment for Alzheimer's in almost two decades. Here's what you need to know.,https://assets.msn.com/labs/mind/AAJaBt2.html
508,news,Ikea's smart button leaks with a tease of scenes to come,https://assets.msn.com/labs/mind/AAJwgGT.html
509,autos,"Jackson Twp. father, daughter saved by the belt",https://assets.msn.com/labs/mind/AAISHft.html
510,news,WaPo Reporter: Trump admin. cut funding to anti-corruption programs,https://assets.msn.com/labs/mind/AAJfUEE.html
511,lifestyle,The 5 Hairstyles You'll See Everywhere This Fall,https://assets.msn.com/labs/mind/AAGb9CI.html
512,foodanddrink,These Vegetarian Meal Ideas Are so Tasty (and Perfect for Christmastime),https://assets.msn.com/labs/mind/AAAGH7R.html
513,music,The best hair metal bands,https://assets.msn.com/labs/mind/AAGKFf4.html
514,news,ACLU to announce lawsuit over treatment of inmates with mental illness,https://assets.msn.com/labs/mind/AAJl4Me.html
515,foodanddrink,The Food Truck Everyone Is Obsessed With in Your State,https://assets.msn.com/labs/mind/AAFfC5o.html
516,news,Is Warren the presumptive Democratic frontrunner?,https://assets.msn.com/labs/mind/AAISxqE.html
517,sports,Athlete of the Week: Wendy Minn leads Lincoln High girls tennis into TCAL tournament,https://assets.msn.com/labs/mind/AAJgQBW.html
518,news,Humans will find alien life in the next 30 YEARS says the astronomer who won a Nobel Prize this week for finding hundreds of exoplanets,https://assets.msn.com/labs/mind/AAIzllF.html
519,foodanddrink,30-Minute Skillet Chicken and Green Beans,https://assets.msn.com/labs/mind/AADziQS.html
520,sports,Public sessions set on plans for I-69 extension's final leg,https://assets.msn.com/labs/mind/AAJ4mOs.html
521,news,"Sen. Sinema's new bill would allow families' names to be put on veterans' headstones, too",https://assets.msn.com/labs/mind/AAJwpmC.html
522,foodanddrink,Check out these unique eateries formerly known as other things,https://assets.msn.com/labs/mind/AAI3bvW.html
523,movies,Trailer - One Child Nation,https://assets.msn.com/labs/mind/AAF4RuY.html
524,movies,Trailer - Rogue Warfare,https://assets.msn.com/labs/mind/AAGeGY6.html
525,finance,"WeWork set to sack 2,000 staff as anger toward founder Adam Neumann grows",https://assets.msn.com/labs/mind/AAINbuQ.html
526,sports,Recap: Chargers claim victory over Bears,https://assets.msn.com/labs/mind/AAJrG9T.html
527,news,"Watch funeral procession for Columbia Twp. firefighter Brett Wilson, who died helping crash victims, around 11:15 a.m.",https://assets.msn.com/labs/mind/AAJJaoz.html
528,tv,These TV Stars Look Nothing Like Their Characters,https://assets.msn.com/labs/mind/AAHxKok.html
529,foodanddrink,Claire Makes Cherry Cobbler,https://assets.msn.com/labs/mind/AAEztRc.html
530,sports,Hartman: Hunter went from raw at LSU to a star with Vikings,https://assets.msn.com/labs/mind/AAIGvde.html
531,weather,"Home destroyed, but dishes left intact: Neighborhood hit hard by Dallas tornado one of the city's most exclusive",https://assets.msn.com/labs/mind/AAJaBvk.html
532,finance,Planned Ohio Medicaid work requirements call for case workers to contact recipients before they're cut off,https://assets.msn.com/labs/mind/AAJwgH4.html
533,sports,Dallas-Fort Worth football teams undefeated through Week 8 of the 2019 season,https://assets.msn.com/labs/mind/AAJ4NZ9.html
534,lifestyle,I Quit Instagram For Three Months to Heal My Idiot Brain,https://assets.msn.com/labs/mind/AAGbC2v.html
535,autos,Lowriders in Vegas! See Lowrider Photos From the 2019 Las Vegas Super Show,https://assets.msn.com/labs/mind/AAHsWji.html
536,lifestyle,Why You Should Date Your Opposite Sign,https://assets.msn.com/labs/mind/AAGKHcP.html
537,sports,Red Wings Recall Givani Smith,https://assets.msn.com/labs/mind/AAJl4dR.html
538,lifestyle,The Best Pre-Black Friday and Cyber Monday Deals of 2019,https://assets.msn.com/labs/mind/AAFfH23.html
539,travel,Bullock Museum hosts Halloween event Friday,https://assets.msn.com/labs/mind/AAJgQrg.html
540,lifestyle,Snakehead fish that survives on land was discovered in Georgia. Officials want it dead,https://assets.msn.com/labs/mind/AAIzlnB.html
541,music,Cocoa High Chorus fundraising in hopes to perform at Carnegie Hall,https://assets.msn.com/labs/mind/AADzoD8.html
542,lifestyle,Knowing Your Birthday Color Can Be Just As Important As Your Zodiac Sign,https://assets.msn.com/labs/mind/AAENgw9.html
543,entertainment,"Louisville's own Jennifer Lawrence ties the knot in a private ceremony, reports say",https://assets.msn.com/labs/mind/AAJ4mS9.html
544,lifestyle,How to Downsize Your Home: 12 Easy Tips,https://assets.msn.com/labs/mind/AABbJ9D.html
545,sports,Major Link Soccer: Sergiño Dest picks United States,https://assets.msn.com/labs/mind/AAJwpmm.html
546,health,"Fitness fanatic, 61, claims she looks better now than she did in her 30s - and says that the secret is eating MORE and doing weight training",https://assets.msn.com/labs/mind/AAI3euL.html
547,movies,Trailer - Gemini Man,https://assets.msn.com/labs/mind/AAF4Tbm.html
548,video,US policy collapses into catastrophe following Trump's whims,https://assets.msn.com/labs/mind/AAINbwM.html
549,sports,"Navigate this week's high school sports fall postseason game schedule, Oct. 28-Nov. 2",https://assets.msn.com/labs/mind/AAJrG9c.html
550,lifestyle,5 Questions You Must Agree on For Your Relationship to Last,https://assets.msn.com/labs/mind/AAHxL6o.html
551,lifestyle,The remarkable reason the Queen rejected Princess Beatrice's original name,https://assets.msn.com/labs/mind/AAEztye.html
552,foodanddrink,Costco Is Going To Start Selling The Better Than Beef Burger,https://assets.msn.com/labs/mind/AAHZqoc.html
553,weather,"Why all the coastal flooding in Maryland lately? Tropical Storm Melissa is to blame, forecasters say",https://assets.msn.com/labs/mind/AAIGvea.html
554,finance,Governor Gavin Newsom calls for investigation into California gas prices,https://assets.msn.com/labs/mind/AAJaBvx.html
555,travel,Nickelodeon Universe prices set to go up on the heels of American Dream mall opening,https://assets.msn.com/labs/mind/AAJwgIS.html
556,news,"Gabbard, in defiant video, links Clinton 'smears' to her previous Sanders endorsement",https://assets.msn.com/labs/mind/AAJ4O0y.html
557,lifestyle,These Are The Oldest Universities In America,https://assets.msn.com/labs/mind/AAGbGF4.html
558,finance,20 job hunting tips for baby boomers,https://assets.msn.com/labs/mind/AAHtBhp.html
559,news,"Elephant rescued from muddy swamp by villagers using fire hoses, tree trunk",https://assets.msn.com/labs/mind/AAJl4gA.html
560,autos,Watch And Listen As This Camaro ZL1 1LE Goes 142 MPH In Half Mile,https://assets.msn.com/labs/mind/AAFfJNG.html
561,news,House Republicans try to force a vote on censuring Adam Schiff,https://assets.msn.com/labs/mind/AAISxrn.html
562,sports,Knicks fall to Spurs after David Fizdale's starting lineup flops,https://assets.msn.com/labs/mind/AAJgR3l.html
563,news,"NJ football scores: Week 5 scoreboard in Bergen, Passaic counties",https://assets.msn.com/labs/mind/AAIzloT.html
564,health,I Brushed My Teeth With Charcoal For 7 Days: Here's What My Mouth Looked Like By The End,https://assets.msn.com/labs/mind/AADzqNK.html
565,news,Netflix expands its super cheap mobile-only subscriptions,https://assets.msn.com/labs/mind/AAENgzC.html
566,video,Bob Ballard on quest to solve Amelia Earhart mystery,https://assets.msn.com/labs/mind/AAJ4mUr.html
567,foodanddrink,17 Things You Didn't Know Mayonnaise Could Do,https://assets.msn.com/labs/mind/AABbMM1.html
568,sports,Suns Tuesdays: Mark Bryant grinding; Monty Williams right coach; Booker vs. Beverley; Josh Jackson in G-League,https://assets.msn.com/labs/mind/AAJwpnW.html
569,music,Jennifer Lopez Shares BEAUTIFUL Pics With Alex Rodriguez At Their Elegant Engagement Party!,https://assets.msn.com/labs/mind/AAI3kHU.html
570,foodanddrink,What Is That White Stuff in My Raw Chicken?,https://assets.msn.com/labs/mind/AAF4TcL.html
571,news,The best Walmart Apple Watch deals in October 2019,https://assets.msn.com/labs/mind/AAGeIHY.html
572,weather,Honor Flight Arizona begins flying Vietnam vets to DC,https://assets.msn.com/labs/mind/AAINc7G.html
573,health,VERIFY: Can employers in Maine still test for Marijuana?,https://assets.msn.com/labs/mind/AAJrG9q.html
574,travel,"Weekend's best bets, Nov. 2-3",https://assets.msn.com/labs/mind/AAJJb4W.html
575,foodanddrink,18 celebrity restaurants that failed,https://assets.msn.com/labs/mind/AAHxLGH.html
576,foodanddrink,Our 73 Best Pie Recipes of All Time,https://assets.msn.com/labs/mind/AAEzvDI.html
577,health,17 Reasons Why Your Breath Smells Bad,https://assets.msn.com/labs/mind/AAHZxix.html
578,news,Water Main Break Sends Water Gushing Into Mt. Washington Funeral Home,https://assets.msn.com/labs/mind/AAIGvf8.html
579,health,Managing my stress is stressing me out. I found 9 ways to stop,https://assets.msn.com/labs/mind/AAJaByX.html
580,news,The Latest: Mayor expects ruined hotel will be demolished,https://assets.msn.com/labs/mind/AAJ4O1k.html
581,health,"Meet SCAD, a Major Cause of Heart Attacks in Women 50 and Under",https://assets.msn.com/labs/mind/AAGbOFn.html
582,health,Watch: Man Shares Time-Lapse Video of Six-Month Weight-Loss Journey,https://assets.msn.com/labs/mind/AAGKMYw.html
583,news,"British police investigating truck deaths arrest 2 more, driver still in custody",https://assets.msn.com/labs/mind/AAJl4n8.html
584,foodanddrink,86 Restaurants That Offer Birthday Freebies,https://assets.msn.com/labs/mind/AAFffQK.html
585,sports,Michigan college hockey power rankings: Rough start for most teams,https://assets.msn.com/labs/mind/AAISxs2.html
586,video,Puppy adorably escapes pen to join doggy friends,https://assets.msn.com/labs/mind/AAJgR3m.html
587,entertainment,"From cat names to fruit, here are 11 bizarre things celebrities have tried to trademark",https://assets.msn.com/labs/mind/AADzrTr.html
588,finance,I lost my small business in the Great Recession but at least I learned how to prepare for the next one,https://assets.msn.com/labs/mind/AAJ4mXd.html
589,sports,The Drive: Can Michael Dickson fulfill the hype?,https://assets.msn.com/labs/mind/AAJwpnZ.html
590,lifestyle,30 Animal Facts That Will Change the Way You View the Animal Kingdom,https://assets.msn.com/labs/mind/AAI3qxW.html
591,lifestyle,"Rare animals featured in Planet Earth, Our Planet, and other nature documentaries",https://assets.msn.com/labs/mind/AAF4Wup.html
592,autos,Driver cut from burning fuel tanker escapes with minor injuries,https://assets.msn.com/labs/mind/AAJ45O1.html
593,sports,Seahawks fear OL Justin Britt suffered torn ACL,https://assets.msn.com/labs/mind/AAJrGAU.html
594,movies,Trailer - Midway,https://assets.msn.com/labs/mind/AAHfVPi.html
595,lifestyle,"Downtown Detroit shopping has new life decades after Hudson's, Crowley's heyday",https://assets.msn.com/labs/mind/AAJWEEO.html
596,autos,How GM nearly invented the modern electric car,https://assets.msn.com/labs/mind/AAHxLOR.html
597,health,"If You Have a Slow Metabolism, Here Are 5 Doctor-Approved Ways to Burn Belly Fat",https://assets.msn.com/labs/mind/AAGiUfU.html
598,lifestyle,80 Old Items Fantastically Fit for Repurposing,https://assets.msn.com/labs/mind/AAHa5EC.html
599,news,"The plan to close Rikers Island, explained",https://assets.msn.com/labs/mind/AAE5mif.html
600,sports,"Iowa State, Breece Hall dominate second half to beat West Virginia",https://assets.msn.com/labs/mind/AAIGvh2.html
601,foodanddrink,Chicago's First Krispy Kreme in 14 Years Opens Today,https://assets.msn.com/labs/mind/AAJaByn.html
602,lifestyle,29 Elf on the Shelf Ideas Your Child Will Find Truly Magical,https://assets.msn.com/labs/mind/AAJwgTj.html
603,lifestyle,"Child falls from 9th floor balcony in White Oak, Maryland, officials say",https://assets.msn.com/labs/mind/AAISHj4.html
604,sports,Watch: Devonta Freeman ejected for throwing punch at Aaron Donald,https://assets.msn.com/labs/mind/AAJ4O2F.html
605,news,"Local woman announces candidacy to become ""United States President""",https://assets.msn.com/labs/mind/AAJfUJ2.html
606,health,Tips for Getting a Mammogram,https://assets.msn.com/labs/mind/AAGbZKZ.html
607,autos,1999 Nissan Skyline GT-R V-Spec (R34) - The Legend Continues,https://assets.msn.com/labs/mind/AAHtErZ.html
608,lifestyle,Tour the abandoned Outlaw House with an FBI connection,https://assets.msn.com/labs/mind/AAGKO6J.html
609,sports,Here's what history says about Astros' chances of World Series comeback against Nationals,https://assets.msn.com/labs/mind/AAJl4sV.html
610,sports,Chiefs vs. Broncos: Five questions with the enemy,https://assets.msn.com/labs/mind/AAISxsx.html
611,health,"For cancer survivor, annual Southwest Ohio walk is 'big family event for us'",https://assets.msn.com/labs/mind/AAJgRC2.html
612,finance,President Trump's trillion-dollar hit to homeowners,https://assets.msn.com/labs/mind/AAIzltR.html
613,autos,This Might Be the 2020 Land Rover Defender,https://assets.msn.com/labs/mind/AADzuKU.html
614,foodanddrink,The Most Popular Order at Every Fast Food Restaurant,https://assets.msn.com/labs/mind/AAEOVmU.html
615,sports,"Best of NFL Week 8 on Twitter: Fan eats bag of spaghetti at game, Odell Beckham Jr. gives Tom Brady his cleats",https://assets.msn.com/labs/mind/AAJwpoD.html
616,autos,Here's how to take over an auto lease,https://assets.msn.com/labs/mind/AAI3tKK.html
617,sports,Three takeaways from Maryland football's 34-28 loss to Indiana,https://assets.msn.com/labs/mind/AAJ45a3.html
618,lifestyle,10 Things Women Need To Stop Feeling So Guilty About,https://assets.msn.com/labs/mind/AAGeLra.html
619,health,Doctors Want FDA To Warn Women About Cheese And Breast Cancer Link,https://assets.msn.com/labs/mind/AAINcGd.html
620,entertainment,The Week In Games: Busting Makes Luigi Feel Good,https://assets.msn.com/labs/mind/AAJrGCP.html
621,travel,The best fall day trip in every state,https://assets.msn.com/labs/mind/AAHxLcR.html
622,lifestyle,50 Incredible Photos of the Swedish Royal Family Through the Years,https://assets.msn.com/labs/mind/AAGj9If.html
623,autos,Exploring Chevy's First Big-Block in an Idaho Junkyard,https://assets.msn.com/labs/mind/AAHa6MO.html
624,lifestyle,Ultra-Luxe Bridal Shower Hostess Gift Ideas,https://assets.msn.com/labs/mind/AAE5ntR.html
625,video,WBZ News Update For October 12,https://assets.msn.com/labs/mind/AAIGvi5.html
626,entertainment,These are the best o' the best PC games available today,https://assets.msn.com/labs/mind/AAJaByx.html
627,travel,"Crockett Row adds 2 bar-restaurants, but also hooks a big one: Dallas' The Blue Fish",https://assets.msn.com/labs/mind/AAJwgV0.html
628,news,Bicyclist killed in Jefferson Parish car crash,https://assets.msn.com/labs/mind/AAISHjC.html
629,news,"Maryland's Senate leader expected to discuss health, future",https://assets.msn.com/labs/mind/AAJfUN1.html
630,entertainment,"Ann Patchett spins a dark, compelling fairy tale in The Dutch House",https://assets.msn.com/labs/mind/AAHtFVW.html
631,foodanddrink,17 Easy Fall Slow-Cooker Recipes That Taste Like Autumn,https://assets.msn.com/labs/mind/AAGKPIP.html
632,lifestyle,How to Clean Window Screens Like a Pro,https://assets.msn.com/labs/mind/AAFfjRc.html
633,news,Graphic new information revealed during hearing for suspended Greenville County Sheriff Will Lewis,https://assets.msn.com/labs/mind/AAISxtH.html
634,news,Facebook's Libra copies old ideas and exhibits hubris,https://assets.msn.com/labs/mind/AAJgRCo.html
635,sports,How Harbaugh's 1st Michigan QB recruit ended up on other team,https://assets.msn.com/labs/mind/AAIzm4E.html
636,news,Gunshots Lead To A Police Pursuit And Car Crash In Homewood,https://assets.msn.com/labs/mind/AAJ4mYL.html
637,health,32 Best Good-Mood Foods,https://assets.msn.com/labs/mind/AABc5fE.html
638,news,Apple pulls HomePod update following reports of bricked speakers,https://assets.msn.com/labs/mind/AAJwppO.html
639,video,Stubborn husky loudly argues back after being denied outdoor time,https://assets.msn.com/labs/mind/AAI3ux2.html
640,autos,Piaggio Brings Autonomous Mobility To Everyone,https://assets.msn.com/labs/mind/AAJ45aR.html
641,sports,Warriors' D'Angelo Russell ejected from Thunder game,https://assets.msn.com/labs/mind/AAJrGCo.html
642,health,'Souping': Should you try it?,https://assets.msn.com/labs/mind/AAJJbDG.html
643,foodanddrink,The Best Dishes the Eater Boston Team Ate This Week,https://assets.msn.com/labs/mind/AAHfWvP.html
644,travel,"The Long, Hard Road: Find all of our stories in the yearlong series here",https://assets.msn.com/labs/mind/AAHxMmq.html
645,video,Grandfather charged in fatal child's fall,https://assets.msn.com/labs/mind/AAE5w1B.html
646,sports,Kentucky football: Lynn Bowden to start at QB vs. Arkansas,https://assets.msn.com/labs/mind/AAIGvjC.html
647,foodanddrink,Barneys Fires Longtime Freds Chef After He Talked Trash to the Post,https://assets.msn.com/labs/mind/AAJaBzQ.html
648,travel,5 ways to enjoy your week in Nashville,https://assets.msn.com/labs/mind/AAISHkX.html
649,health,This Bride Got a Wedding Redo After Losing 100 Pounds,https://assets.msn.com/labs/mind/AAHtH8f.html
650,health,Grocery delivery man who tipped the scales at 520 lbs loses a whopping 300 LBS by buying the same food as his fitter customers - and carrying their bags up flights of stairs,https://assets.msn.com/labs/mind/AAGKRCN.html
651,news,Former Trump advisor John Bolton's lawyers are in contact with impeachment probe panels,https://assets.msn.com/labs/mind/AAJl4z9.html
652,lifestyle,"21 adorable photos of dogs cuddling tigers, ducks, and other animals that prove they're not just man's best friend",https://assets.msn.com/labs/mind/AAFftqm.html
653,sports,The Action Network: Early pick with best value for Kansas,https://assets.msn.com/labs/mind/AAISxtK.html
654,video,Bernie Sanders slams GOP for not standing up to Trump,https://assets.msn.com/labs/mind/AAJgRRx.html
655,autos,Mid-Engined Chevy Corvette Rear End Design Possibly Leaked,https://assets.msn.com/labs/mind/AAE0x2M.html
656,autos,2021 BMW iNEXT Spied Looking Almost Production Ready,https://assets.msn.com/labs/mind/AAEOwBE.html
657,sports,NFL Picks Against the Spread: Week 7 Games,https://assets.msn.com/labs/mind/AAJ4mc8.html
658,health,"Now That I'm Over 50, I'm Finally Sucking It Up And Getting In Shape",https://assets.msn.com/labs/mind/AABcBVL.html
659,sports,FIA to review placement of barrier that irked Bottas,https://assets.msn.com/labs/mind/AAJwprF.html
660,travel,Downtown Dayton McDonald's reopens after renovations,https://assets.msn.com/labs/mind/AAI3wQu.html
661,health,How To Reach Out If Your Friend Is Struggling With Their Mental Health,https://assets.msn.com/labs/mind/AAF4vIo.html
662,sports,"What channel is NASCAR on today? Time, TV schedule for Kansas race",https://assets.msn.com/labs/mind/AAJ45ae.html
663,sports,WATCH: Gardner Minshew finds WR DJ Chark for third touchdown of the day,https://assets.msn.com/labs/mind/AAJrGGe.html
664,foodanddrink,Cooking advice you should never believe,https://assets.msn.com/labs/mind/AAHfXR1.html
665,video,Fighting ISIS from the sky: 'Jet Girl' reflects on flying Navy's most lethal aircraft,https://assets.msn.com/labs/mind/AAJWERW.html
666,video,Factory Explosion Shoots Metal Drum Into the Sky,https://assets.msn.com/labs/mind/AAHxOAs.html
667,tv,All the Things You Didn't Know About 'The Crown',https://assets.msn.com/labs/mind/AAGjm53.html
668,lifestyle,The Problematic Politics Of Style And Gender Identity In The Workplace,https://assets.msn.com/labs/mind/AAHaLfK.html
669,autos,How To Make 800 hp With a $163 eBay Turbo.,https://assets.msn.com/labs/mind/AAE5w4v.html
670,news,Exclusive: our favorite All-Clad cookware is up to 70% off right now,https://assets.msn.com/labs/mind/AAISHmJ.html
671,sports,"Iowa native, veteran MLB umpire Eric Cooper dead at 52",https://assets.msn.com/labs/mind/AAJ4O4z.html
672,autos,Mercedes-Benz S-Class Spied With Less Camo,https://assets.msn.com/labs/mind/AAGbqxA.html
673,movies,Trailer - Terminator: Dark Fate,https://assets.msn.com/labs/mind/AAGKRy5.html
674,video,Kincade fire burning the length of a football field every 3 seconds in Northern California,https://assets.msn.com/labs/mind/AAJl50a.html
675,health,Texas man loses over 200 pounds to become a deputy,https://assets.msn.com/labs/mind/AAIzmIa.html
676,foodanddrink,15 of the Most Unique Restaurants Around the World,https://assets.msn.com/labs/mind/AAGnB4l.html
677,sports,"Mets Morning News for October 20, 2019",https://assets.msn.com/labs/mind/AAJ4mfC.html
678,news,How WeChat put the internet in China's hands,https://assets.msn.com/labs/mind/AAJwpyZ.html
679,finance,Nearly half of millennials have been in debt for their pet,https://assets.msn.com/labs/mind/AAI3y5k.html
680,lifestyle,9 Amazing Transgender Women Who Changed History,https://assets.msn.com/labs/mind/AAF4wZx.html
681,news,How rigorous is the safety inspection system for amusement rides in N.J.?,https://assets.msn.com/labs/mind/AAJ45iB.html
682,movies,Trailer - Greener Grass,https://assets.msn.com/labs/mind/AAGeQrC.html
683,finance,Volkswagen postpones final decision on Turkey plant,https://assets.msn.com/labs/mind/AAINcf8.html
684,sports,Warriors' Russell ejected for going after official,https://assets.msn.com/labs/mind/AAJrGH6.html
685,travel,"National Weather Service To Visit Madison, NJ",https://assets.msn.com/labs/mind/AAJJbPq.html
686,weather,"Large tree falls, blocks at least two roads during morning commute",https://assets.msn.com/labs/mind/AAJWESE.html
687,lifestyle,Ashley Graham rocked the red carpet in a sheer maternity dress with a black leotard underneath,https://assets.msn.com/labs/mind/AAHxPbL.html
688,autos,"2020 Mercedes GLE Coupe Seen With Minimal Camo, Reveal Coming Soon?",https://assets.msn.com/labs/mind/AAGlAmX.html
689,autos,"New cars and trucks: Vehicle ownership costs reach new high, AAA finds",https://assets.msn.com/labs/mind/AAHabBF.html
690,health,"Women's mental health improves after giving up alcohol, study finds",https://assets.msn.com/labs/mind/AAE5zly.html
691,lifestyle,Thousands Get Out To Raise Awareness For Autism,https://assets.msn.com/labs/mind/AAIGvld.html
692,news,Pa. Game Commission Warns Hunters To Take Precautions Against Potentially Fatal EEE Virus,https://assets.msn.com/labs/mind/AAJaC20.html
693,weather,Winter Storm Alfred's snows started falling 8 years ago today,https://assets.msn.com/labs/mind/AAJwgbg.html
694,video,Medford Police Warn Honda Accord Owners About Thieves Stealing Air Bags,https://assets.msn.com/labs/mind/AAISHoR.html
695,sports,49ers Shutout Redskins 9-0 In Ugly Offensive Showing,https://assets.msn.com/labs/mind/AAJ4O76.html
696,lifestyle,13 Extinct Animals We've Lost in the Last 150 Years,https://assets.msn.com/labs/mind/AAGbsYR.html
697,lifestyle,33 Things People May Say If They Want to Cheat,https://assets.msn.com/labs/mind/AAHtIRJ.html
698,sports,"Broncos Film Study, part 1: The 'ugly' Joe Flacco on third down",https://assets.msn.com/labs/mind/AAJl55D.html
699,news,Former Top State Dept. Aide Tells Impeachment Investigators He Quit Over Ukraine,https://assets.msn.com/labs/mind/AAISxw3.html
700,sports,"Everything you need to know on the Shanahan/Snyder ""feud""",https://assets.msn.com/labs/mind/AAJ4mhY.html
701,lifestyle,Want to make Your Wife Swoon? Then Get Her One of These Gifts,https://assets.msn.com/labs/mind/AAAH8Pt.html
702,health,This Is Your Body On CBD,https://assets.msn.com/labs/mind/AAI3y7Q.html
703,lifestyle,The easiest way to clean your microwave,https://assets.msn.com/labs/mind/AAF4zQV.html
704,news,Walmart will take on Amazon with discounted third-party products,https://assets.msn.com/labs/mind/AAINcla.html
705,entertainment,Mom of 2 says rats are roaming around rental home; family forced to sleep in car,https://assets.msn.com/labs/mind/AAJrGIf.html
706,sports,"Crunching the Numbers: Playing the Colts, games with narrow spreads, and quality of opponents",https://assets.msn.com/labs/mind/AAJJbV5.html
707,sports,How to Set Up and Use a Fighting Chair,https://assets.msn.com/labs/mind/AAHfYbf.html
708,video,Democrat Beshear is apparent winner in Kentucky governor race,https://assets.msn.com/labs/mind/AAJWET0.html
709,lifestyle,People Are So Excited About This Polka-Dotted Zebra Baby,https://assets.msn.com/labs/mind/AAHxPu0.html
710,lifestyle,10 Hair Myths You Should Get Out of Your Head,https://assets.msn.com/labs/mind/AAGlJ0G.html
711,lifestyle,I Rehomed My Dog And I Don't Regret It,https://assets.msn.com/labs/mind/AAHb3HH.html
712,autos,The best student laptops: all the best options for school,https://assets.msn.com/labs/mind/AAjEKPa.html
713,health,"Rare mosquito virus EEE kills person in Elkhart County, Indiana",https://assets.msn.com/labs/mind/AAIGvm9.html
714,news,Local Ballot Questions for Election Day 2019,https://assets.msn.com/labs/mind/AAJwgc3.html
715,news,"Nolita Ristorante in East Hartford pays over $19,500 in back wages following Department of Labor investigation",https://assets.msn.com/labs/mind/AAISHoW.html
716,travel,Stowaway Discovered in Couple's Carry-On Luggage,https://assets.msn.com/labs/mind/AAJ4O8Z.html
717,lifestyle,9 Abandoned Mansions That Will Make Your Toes Curl,https://assets.msn.com/labs/mind/AAGbuE5.html
718,foodanddrink,Fans line up for this Phoenix brewery's limited releases. Meet the man behind the beer,https://assets.msn.com/labs/mind/AAHtJ5X.html
719,sports,"Loudoun United reflects on ""hell of a ride"" in 1st season",https://assets.msn.com/labs/mind/AAJl56d.html
720,autos,The used Ford GTs are coming,https://assets.msn.com/labs/mind/AAFfwP4.html
721,news,'ISIS is the biggest beneficiary': Graham lashes out at Trump over Syria withdrawal,https://assets.msn.com/labs/mind/AAISxxN.html
722,health,How sun exposure can affect your microbiome,https://assets.msn.com/labs/mind/AAJgRYf.html
723,sports,Five thoughts on Atlanta United surviving and advancing past New England Revolution,https://assets.msn.com/labs/mind/AAJ4mkF.html
724,travel,8 Philly-area cabins to rent this winter,https://assets.msn.com/labs/mind/AAAHPHB.html
725,sports,David Ross might shake up the Cubs coaching staff. Who should he hire as bench coach?,https://assets.msn.com/labs/mind/AAJwpzc.html
726,lifestyle,Pollution around the world: 30 shocking photos,https://assets.msn.com/labs/mind/AAI3zkK.html
727,lifestyle,How Every Zodiac Sign Handles A Breakup,https://assets.msn.com/labs/mind/AAF50Bg.html
728,news,China says postal fees to rise after US complaint,https://assets.msn.com/labs/mind/AAINdgL.html
729,weather,Flood warning issued for parts of Massachusetts Sunday evening,https://assets.msn.com/labs/mind/AAJrGM0.html
730,sports,Chalk Talk: Breaking Down the 2020 NFL Draft's top QB prospects,https://assets.msn.com/labs/mind/AAJJbYX.html
731,autos,"Restored 1930 Ford Model A Is Not Junk, Nebraska Man Insists, but the State Disagrees",https://assets.msn.com/labs/mind/AAHfZys.html
732,health,So you want to try intermittent fasting. Here's how to do it.,https://assets.msn.com/labs/mind/AAHxQV0.html
733,foodanddrink,75 Restaurants Where You Can Eat for Free on Your Birthday,https://assets.msn.com/labs/mind/AAGlJ3A.html
